Format,2.0A,
Memory Length,5000,
Trigger Level,35.0mV,
Source,CH1,
Label, ,
Probe Ratio,1.000E+00,
Vertical Units,V,
Vertical Scale,2.000E-02,
Vertical Position,-1.136E-01,
Horizontal Units,S,
Horizontal Scale,1.000E-05,
Horizontal Position,4.530E-05,
Horizontal Mode,Main,
Sampling Period,2.000E-08,
Firmware,V1.13,
Time,15-Nov-18 23:37:02,
Mode,Detail,
Waveform Data,
-1.580000e-05,7.04e-02,
-1.578000e-05,7.12e-02,
-1.576000e-05,7.04e-02,
-1.574000e-05,7.20e-02,
-1.572000e-05,6.96e-02,
-1.570000e-05,7.20e-02,
-1.568000e-05,6.96e-02,
-1.566000e-05,7.20e-02,
-1.564000e-05,6.96e-02,
-1.562000e-05,7.20e-02,
-1.560000e-05,6.96e-02,
-1.558000e-05,7.12e-02,
-1.556000e-05,7.04e-02,
-1.554000e-05,7.20e-02,
-1.552000e-05,6.96e-02,
-1.550000e-05,7.12e-02,
-1.548000e-05,6.96e-02,
-1.546000e-05,7.12e-02,
-1.544000e-05,6.96e-02,
-1.542000e-05,7.20e-02,
-1.540000e-05,6.88e-02,
-1.538000e-05,7.12e-02,
-1.536000e-05,6.96e-02,
-1.534000e-05,7.12e-02,
-1.532000e-05,6.96e-02,
-1.530000e-05,7.04e-02,
-1.528000e-05,7.04e-02,
-1.526000e-05,7.12e-02,
-1.524000e-05,6.96e-02,
-1.522000e-05,7.12e-02,
-1.520000e-05,6.96e-02,
-1.518000e-05,7.12e-02,
-1.516000e-05,6.96e-02,
-1.514000e-05,7.12e-02,
-1.512000e-05,6.96e-02,
-1.510000e-05,7.12e-02,
-1.508000e-05,6.96e-02,
-1.506000e-05,7.12e-02,
-1.504000e-05,6.96e-02,
-1.502000e-05,7.12e-02,
-1.500000e-05,6.88e-02,
-1.498000e-05,7.12e-02,
-1.496000e-05,6.96e-02,
-1.494000e-05,7.12e-02,
-1.492000e-05,6.96e-02,
-1.490000e-05,7.12e-02,
-1.488000e-05,7.04e-02,
-1.486000e-05,7.12e-02,
-1.484000e-05,7.12e-02,
-1.482000e-05,7.28e-02,
-1.480000e-05,6.96e-02,
-1.478000e-05,7.20e-02,
-1.476000e-05,7.04e-02,
-1.474000e-05,7.28e-02,
-1.472000e-05,7.04e-02,
-1.470000e-05,7.20e-02,
-1.468000e-05,7.04e-02,
-1.466000e-05,7.20e-02,
-1.464000e-05,7.04e-02,
-1.462000e-05,7.28e-02,
-1.460000e-05,6.96e-02,
-1.458000e-05,7.28e-02,
-1.456000e-05,7.04e-02,
-1.454000e-05,7.28e-02,
-1.452000e-05,6.96e-02,
-1.450000e-05,7.20e-02,
-1.448000e-05,7.04e-02,
-1.446000e-05,7.20e-02,
-1.444000e-05,7.04e-02,
-1.442000e-05,7.20e-02,
-1.440000e-05,7.12e-02,
-1.438000e-05,7.28e-02,
-1.436000e-05,7.04e-02,
-1.434000e-05,7.28e-02,
-1.432000e-05,7.04e-02,
-1.430000e-05,7.28e-02,
-1.428000e-05,7.04e-02,
-1.426000e-05,7.28e-02,
-1.424000e-05,7.04e-02,
-1.422000e-05,7.20e-02,
-1.420000e-05,7.12e-02,
-1.418000e-05,7.20e-02,
-1.416000e-05,7.12e-02,
-1.414000e-05,7.12e-02,
-1.412000e-05,7.12e-02,
-1.410000e-05,7.20e-02,
-1.408000e-05,7.04e-02,
-1.406000e-05,7.28e-02,
-1.404000e-05,6.96e-02,
-1.402000e-05,7.20e-02,
-1.400000e-05,7.12e-02,
-1.398000e-05,7.52e-02,
-1.396000e-05,6.72e-02,
-1.394000e-05,8.24e-02,
-1.392000e-05,6.00e-02,
-1.390000e-05,7.52e-02,
-1.388000e-05,6.72e-02,
-1.386000e-05,7.20e-02,
-1.384000e-05,7.04e-02,
-1.382000e-05,7.28e-02,
-1.380000e-05,6.96e-02,
-1.378000e-05,7.12e-02,
-1.376000e-05,6.96e-02,
-1.374000e-05,7.28e-02,
-1.372000e-05,6.96e-02,
-1.370000e-05,7.12e-02,
-1.368000e-05,7.20e-02,
-1.366000e-05,7.28e-02,
-1.364000e-05,7.04e-02,
-1.362000e-05,7.28e-02,
-1.360000e-05,7.12e-02,
-1.358000e-05,7.28e-02,
-1.356000e-05,7.12e-02,
-1.354000e-05,7.28e-02,
-1.352000e-05,7.04e-02,
-1.350000e-05,7.28e-02,
-1.348000e-05,7.12e-02,
-1.346000e-05,7.20e-02,
-1.344000e-05,7.12e-02,
-1.342000e-05,7.28e-02,
-1.340000e-05,7.04e-02,
-1.338000e-05,7.28e-02,
-1.336000e-05,7.12e-02,
-1.334000e-05,7.36e-02,
-1.332000e-05,7.04e-02,
-1.330000e-05,7.28e-02,
-1.328000e-05,7.04e-02,
-1.326000e-05,7.28e-02,
-1.324000e-05,7.04e-02,
-1.322000e-05,7.20e-02,
-1.320000e-05,7.12e-02,
-1.318000e-05,7.20e-02,
-1.316000e-05,7.20e-02,
-1.314000e-05,7.20e-02,
-1.312000e-05,7.20e-02,
-1.310000e-05,7.28e-02,
-1.308000e-05,7.12e-02,
-1.306000e-05,7.36e-02,
-1.304000e-05,7.12e-02,
-1.302000e-05,7.36e-02,
-1.300000e-05,7.12e-02,
-1.298000e-05,7.28e-02,
-1.296000e-05,7.12e-02,
-1.294000e-05,7.28e-02,
-1.292000e-05,7.12e-02,
-1.290000e-05,7.36e-02,
-1.288000e-05,7.12e-02,
-1.286000e-05,7.28e-02,
-1.284000e-05,7.12e-02,
-1.282000e-05,7.20e-02,
-1.280000e-05,7.12e-02,
-1.278000e-05,7.28e-02,
-1.276000e-05,7.12e-02,
-1.274000e-05,7.28e-02,
-1.272000e-05,7.12e-02,
-1.270000e-05,7.28e-02,
-1.268000e-05,7.12e-02,
-1.266000e-05,7.28e-02,
-1.264000e-05,7.12e-02,
-1.262000e-05,7.28e-02,
-1.260000e-05,7.04e-02,
-1.258000e-05,7.28e-02,
-1.256000e-05,7.12e-02,
-1.254000e-05,7.28e-02,
-1.252000e-05,7.12e-02,
-1.250000e-05,7.36e-02,
-1.248000e-05,7.12e-02,
-1.246000e-05,7.20e-02,
-1.244000e-05,7.20e-02,
-1.242000e-05,7.28e-02,
-1.240000e-05,7.20e-02,
-1.238000e-05,7.28e-02,
-1.236000e-05,7.12e-02,
-1.234000e-05,7.28e-02,
-1.232000e-05,7.20e-02,
-1.230000e-05,7.28e-02,
-1.228000e-05,7.12e-02,
-1.226000e-05,7.36e-02,
-1.224000e-05,7.12e-02,
-1.222000e-05,7.28e-02,
-1.220000e-05,7.28e-02,
-1.218000e-05,7.44e-02,
-1.216000e-05,7.20e-02,
-1.214000e-05,7.44e-02,
-1.212000e-05,7.28e-02,
-1.210000e-05,7.36e-02,
-1.208000e-05,7.28e-02,
-1.206000e-05,7.44e-02,
-1.204000e-05,7.28e-02,
-1.202000e-05,7.36e-02,
-1.200000e-05,7.20e-02,
-1.198000e-05,7.36e-02,
-1.196000e-05,7.20e-02,
-1.194000e-05,7.36e-02,
-1.192000e-05,7.20e-02,
-1.190000e-05,7.36e-02,
-1.188000e-05,7.20e-02,
-1.186000e-05,7.36e-02,
-1.184000e-05,7.20e-02,
-1.182000e-05,7.44e-02,
-1.180000e-05,7.20e-02,
-1.178000e-05,7.36e-02,
-1.176000e-05,7.20e-02,
-1.174000e-05,7.36e-02,
-1.172000e-05,7.20e-02,
-1.170000e-05,7.36e-02,
-1.168000e-05,7.12e-02,
-1.166000e-05,7.44e-02,
-1.164000e-05,7.12e-02,
-1.162000e-05,7.52e-02,
-1.160000e-05,7.12e-02,
-1.158000e-05,7.52e-02,
-1.156000e-05,7.04e-02,
-1.154000e-05,7.36e-02,
-1.152000e-05,7.20e-02,
-1.150000e-05,7.28e-02,
-1.148000e-05,7.20e-02,
-1.146000e-05,7.36e-02,
-1.144000e-05,7.12e-02,
-1.142000e-05,7.36e-02,
-1.140000e-05,7.20e-02,
-1.138000e-05,7.28e-02,
-1.136000e-05,7.20e-02,
-1.134000e-05,7.36e-02,
-1.132000e-05,7.12e-02,
-1.130000e-05,7.36e-02,
-1.128000e-05,7.12e-02,
-1.126000e-05,7.28e-02,
-1.124000e-05,7.20e-02,
-1.122000e-05,7.36e-02,
-1.120000e-05,7.12e-02,
-1.118000e-05,7.28e-02,
-1.116000e-05,7.12e-02,
-1.114000e-05,7.28e-02,
-1.112000e-05,7.12e-02,
-1.110000e-05,7.28e-02,
-1.108000e-05,7.12e-02,
-1.106000e-05,7.36e-02,
-1.104000e-05,7.12e-02,
-1.102000e-05,7.28e-02,
-1.100000e-05,7.12e-02,
-1.098000e-05,7.28e-02,
-1.096000e-05,7.12e-02,
-1.094000e-05,7.28e-02,
-1.092000e-05,7.12e-02,
-1.090000e-05,7.28e-02,
-1.088000e-05,7.12e-02,
-1.086000e-05,7.28e-02,
-1.084000e-05,7.12e-02,
-1.082000e-05,7.36e-02,
-1.080000e-05,7.04e-02,
-1.078000e-05,7.28e-02,
-1.076000e-05,7.12e-02,
-1.074000e-05,7.36e-02,
-1.072000e-05,7.04e-02,
-1.070000e-05,7.20e-02,
-1.068000e-05,7.20e-02,
-1.066000e-05,7.28e-02,
-1.064000e-05,7.20e-02,
-1.062000e-05,7.36e-02,
-1.060000e-05,7.12e-02,
-1.058000e-05,7.36e-02,
-1.056000e-05,7.20e-02,
-1.054000e-05,7.20e-02,
-1.052000e-05,7.36e-02,
-1.050000e-05,7.28e-02,
-1.048000e-05,7.36e-02,
-1.046000e-05,7.44e-02,
-1.044000e-05,7.28e-02,
-1.042000e-05,7.44e-02,
-1.040000e-05,7.20e-02,
-1.038000e-05,7.44e-02,
-1.036000e-05,7.20e-02,
-1.034000e-05,7.36e-02,
-1.032000e-05,7.20e-02,
-1.030000e-05,7.36e-02,
-1.028000e-05,7.20e-02,
-1.026000e-05,7.36e-02,
-1.024000e-05,7.20e-02,
-1.022000e-05,7.36e-02,
-1.020000e-05,7.20e-02,
-1.018000e-05,7.36e-02,
-1.016000e-05,7.20e-02,
-1.014000e-05,7.36e-02,
-1.012000e-05,7.20e-02,
-1.010000e-05,7.36e-02,
-1.008000e-05,7.20e-02,
-1.006000e-05,7.36e-02,
-1.004000e-05,7.20e-02,
-1.002000e-05,7.36e-02,
-1.000000e-05,7.20e-02,
-9.980000e-06,7.36e-02,
-9.960000e-06,7.12e-02,
-9.940000e-06,7.36e-02,
-9.920000e-06,7.12e-02,
-9.900000e-06,7.36e-02,
-9.880000e-06,7.20e-02,
-9.860000e-06,7.36e-02,
-9.840000e-06,7.12e-02,
-9.820000e-06,7.36e-02,
-9.800000e-06,7.12e-02,
-9.780000e-06,7.28e-02,
-9.760000e-06,7.28e-02,
-9.740000e-06,7.44e-02,
-9.720000e-06,7.20e-02,
-9.700000e-06,7.44e-02,
-9.680000e-06,7.20e-02,
-9.660000e-06,7.44e-02,
-9.640000e-06,7.20e-02,
-9.620000e-06,7.44e-02,
-9.600000e-06,7.20e-02,
-9.580000e-06,7.36e-02,
-9.560000e-06,7.20e-02,
-9.540000e-06,7.36e-02,
-9.520000e-06,7.20e-02,
-9.500000e-06,7.44e-02,
-9.480000e-06,7.20e-02,
-9.460000e-06,7.44e-02,
-9.440000e-06,7.20e-02,
-9.420000e-06,7.36e-02,
-9.400000e-06,7.20e-02,
-9.380000e-06,7.36e-02,
-9.360000e-06,7.20e-02,
-9.340000e-06,7.36e-02,
-9.320000e-06,7.20e-02,
-9.300000e-06,7.44e-02,
-9.280000e-06,7.20e-02,
-9.260000e-06,7.44e-02,
-9.240000e-06,7.12e-02,
-9.220000e-06,7.36e-02,
-9.200000e-06,7.20e-02,
-9.180000e-06,7.36e-02,
-9.160000e-06,7.20e-02,
-9.140000e-06,7.36e-02,
-9.120000e-06,7.20e-02,
-9.100000e-06,7.36e-02,
-9.080000e-06,7.20e-02,
-9.060000e-06,7.36e-02,
-9.040000e-06,7.20e-02,
-9.020000e-06,7.36e-02,
-9.000000e-06,7.12e-02,
-8.980000e-06,7.28e-02,
-8.960000e-06,7.20e-02,
-8.940000e-06,7.36e-02,
-8.920000e-06,7.04e-02,
-8.900000e-06,7.36e-02,
-8.880000e-06,7.04e-02,
-8.860000e-06,7.36e-02,
-8.840000e-06,6.96e-02,
-8.820000e-06,7.36e-02,
-8.800000e-06,7.12e-02,
-8.780000e-06,7.36e-02,
-8.760000e-06,7.12e-02,
-8.740000e-06,7.28e-02,
-8.720000e-06,7.12e-02,
-8.700000e-06,7.28e-02,
-8.680000e-06,7.04e-02,
-8.660000e-06,7.28e-02,
-8.640000e-06,7.04e-02,
-8.620000e-06,7.28e-02,
-8.600000e-06,7.04e-02,
-8.580000e-06,7.36e-02,
-8.560000e-06,6.96e-02,
-8.540000e-06,7.12e-02,
-8.520000e-06,7.20e-02,
-8.500000e-06,7.20e-02,
-8.480000e-06,7.12e-02,
-8.460000e-06,7.28e-02,
-8.440000e-06,7.04e-02,
-8.420000e-06,7.28e-02,
-8.400000e-06,7.12e-02,
-8.380000e-06,7.28e-02,
-8.360000e-06,7.12e-02,
-8.340000e-06,7.28e-02,
-8.320000e-06,7.04e-02,
-8.300000e-06,7.28e-02,
-8.280000e-06,7.04e-02,
-8.260000e-06,7.28e-02,
-8.240000e-06,7.04e-02,
-8.220000e-06,7.28e-02,
-8.200000e-06,7.12e-02,
-8.180000e-06,7.28e-02,
-8.160000e-06,7.12e-02,
-8.140000e-06,7.36e-02,
-8.120000e-06,7.12e-02,
-8.100000e-06,7.36e-02,
-8.080000e-06,7.04e-02,
-8.060000e-06,7.36e-02,
-8.040000e-06,7.12e-02,
-8.020000e-06,7.28e-02,
-8.000000e-06,7.12e-02,
-7.980000e-06,7.28e-02,
-7.960000e-06,7.12e-02,
-7.940000e-06,7.28e-02,
-7.920000e-06,7.12e-02,
-7.900000e-06,7.28e-02,
-7.880000e-06,7.12e-02,
-7.860000e-06,7.28e-02,
-7.840000e-06,7.12e-02,
-7.820000e-06,7.28e-02,
-7.800000e-06,7.12e-02,
-7.780000e-06,7.36e-02,
-7.760000e-06,7.12e-02,
-7.740000e-06,7.28e-02,
-7.720000e-06,7.20e-02,
-7.700000e-06,7.36e-02,
-7.680000e-06,7.12e-02,
-7.660000e-06,7.28e-02,
-7.640000e-06,7.12e-02,
-7.620000e-06,7.28e-02,
-7.600000e-06,7.04e-02,
-7.580000e-06,7.28e-02,
-7.560000e-06,7.12e-02,
-7.540000e-06,7.28e-02,
-7.520000e-06,7.04e-02,
-7.500000e-06,7.28e-02,
-7.480000e-06,7.04e-02,
-7.460000e-06,7.28e-02,
-7.440000e-06,7.04e-02,
-7.420000e-06,7.28e-02,
-7.400000e-06,7.04e-02,
-7.380000e-06,7.28e-02,
-7.360000e-06,7.04e-02,
-7.340000e-06,7.28e-02,
-7.320000e-06,7.12e-02,
-7.300000e-06,7.28e-02,
-7.280000e-06,7.12e-02,
-7.260000e-06,7.20e-02,
-7.240000e-06,7.12e-02,
-7.220000e-06,7.28e-02,
-7.200000e-06,7.04e-02,
-7.180000e-06,7.28e-02,
-7.160000e-06,7.04e-02,
-7.140000e-06,7.28e-02,
-7.120000e-06,7.04e-02,
-7.100000e-06,7.28e-02,
-7.080000e-06,7.12e-02,
-7.060000e-06,7.28e-02,
-7.040000e-06,7.12e-02,
-7.020000e-06,7.28e-02,
-7.000000e-06,7.12e-02,
-6.980000e-06,7.36e-02,
-6.960000e-06,7.04e-02,
-6.940000e-06,7.28e-02,
-6.920000e-06,7.12e-02,
-6.900000e-06,7.36e-02,
-6.880000e-06,7.04e-02,
-6.860000e-06,7.28e-02,
-6.840000e-06,7.12e-02,
-6.820000e-06,7.28e-02,
-6.800000e-06,7.12e-02,
-6.780000e-06,7.28e-02,
-6.760000e-06,7.12e-02,
-6.740000e-06,7.28e-02,
-6.720000e-06,7.12e-02,
-6.700000e-06,7.28e-02,
-6.680000e-06,7.12e-02,
-6.660000e-06,7.28e-02,
-6.640000e-06,7.12e-02,
-6.620000e-06,7.28e-02,
-6.600000e-06,7.12e-02,
-6.580000e-06,7.28e-02,
-6.560000e-06,7.12e-02,
-6.540000e-06,7.36e-02,
-6.520000e-06,7.12e-02,
-6.500000e-06,7.36e-02,
-6.480000e-06,7.12e-02,
-6.460000e-06,7.36e-02,
-6.440000e-06,7.12e-02,
-6.420000e-06,7.36e-02,
-6.400000e-06,7.12e-02,
-6.380000e-06,7.28e-02,
-6.360000e-06,7.12e-02,
-6.340000e-06,7.28e-02,
-6.320000e-06,7.12e-02,
-6.300000e-06,7.36e-02,
-6.280000e-06,7.12e-02,
-6.260000e-06,7.36e-02,
-6.240000e-06,7.12e-02,
-6.220000e-06,7.36e-02,
-6.200000e-06,7.20e-02,
-6.180000e-06,7.36e-02,
-6.160000e-06,7.20e-02,
-6.140000e-06,7.36e-02,
-6.120000e-06,7.20e-02,
-6.100000e-06,7.44e-02,
-6.080000e-06,7.20e-02,
-6.060000e-06,7.36e-02,
-6.040000e-06,7.20e-02,
-6.020000e-06,7.36e-02,
-6.000000e-06,7.20e-02,
-5.980000e-06,7.36e-02,
-5.960000e-06,7.12e-02,
-5.940000e-06,7.36e-02,
-5.920000e-06,7.20e-02,
-5.900000e-06,7.36e-02,
-5.880000e-06,7.12e-02,
-5.860000e-06,7.36e-02,
-5.840000e-06,7.20e-02,
-5.820000e-06,7.36e-02,
-5.800000e-06,7.20e-02,
-5.780000e-06,7.36e-02,
-5.760000e-06,7.20e-02,
-5.740000e-06,7.36e-02,
-5.720000e-06,7.12e-02,
-5.700000e-06,7.36e-02,
-5.680000e-06,7.12e-02,
-5.660000e-06,7.28e-02,
-5.640000e-06,7.12e-02,
-5.620000e-06,7.28e-02,
-5.600000e-06,7.12e-02,
-5.580000e-06,7.28e-02,
-5.560000e-06,7.12e-02,
-5.540000e-06,7.28e-02,
-5.520000e-06,7.12e-02,
-5.500000e-06,7.28e-02,
-5.480000e-06,7.12e-02,
-5.460000e-06,7.28e-02,
-5.440000e-06,7.12e-02,
-5.420000e-06,7.28e-02,
-5.400000e-06,7.12e-02,
-5.380000e-06,7.28e-02,
-5.360000e-06,7.12e-02,
-5.340000e-06,7.28e-02,
-5.320000e-06,7.12e-02,
-5.300000e-06,7.28e-02,
-5.280000e-06,7.20e-02,
-5.260000e-06,7.36e-02,
-5.240000e-06,7.12e-02,
-5.220000e-06,7.28e-02,
-5.200000e-06,7.20e-02,
-5.180000e-06,7.28e-02,
-5.160000e-06,7.20e-02,
-5.140000e-06,7.36e-02,
-5.120000e-06,7.12e-02,
-5.100000e-06,7.36e-02,
-5.080000e-06,7.12e-02,
-5.060000e-06,7.28e-02,
-5.040000e-06,7.20e-02,
-5.020000e-06,7.28e-02,
-5.000000e-06,7.20e-02,
-4.980000e-06,7.36e-02,
-4.960000e-06,7.20e-02,
-4.940000e-06,7.36e-02,
-4.920000e-06,7.12e-02,
-4.900000e-06,7.36e-02,
-4.880000e-06,7.12e-02,
-4.860000e-06,7.36e-02,
-4.840000e-06,7.12e-02,
-4.820000e-06,7.36e-02,
-4.800000e-06,7.12e-02,
-4.780000e-06,7.36e-02,
-4.760000e-06,7.12e-02,
-4.740000e-06,7.36e-02,
-4.720000e-06,7.12e-02,
-4.700000e-06,7.28e-02,
-4.680000e-06,7.20e-02,
-4.660000e-06,7.36e-02,
-4.640000e-06,7.12e-02,
-4.620000e-06,7.36e-02,
-4.600000e-06,7.12e-02,
-4.580000e-06,7.36e-02,
-4.560000e-06,7.20e-02,
-4.540000e-06,7.28e-02,
-4.520000e-06,7.12e-02,
-4.500000e-06,7.36e-02,
-4.480000e-06,7.12e-02,
-4.460000e-06,7.28e-02,
-4.440000e-06,7.12e-02,
-4.420000e-06,7.36e-02,
-4.400000e-06,7.12e-02,
-4.380000e-06,7.36e-02,
-4.360000e-06,7.12e-02,
-4.340000e-06,7.36e-02,
-4.320000e-06,7.12e-02,
-4.300000e-06,7.36e-02,
-4.280000e-06,7.12e-02,
-4.260000e-06,7.36e-02,
-4.240000e-06,7.04e-02,
-4.220000e-06,7.28e-02,
-4.200000e-06,7.04e-02,
-4.180000e-06,7.28e-02,
-4.160000e-06,7.04e-02,
-4.140000e-06,7.20e-02,
-4.120000e-06,7.12e-02,
-4.100000e-06,7.28e-02,
-4.080000e-06,7.04e-02,
-4.060000e-06,7.20e-02,
-4.040000e-06,7.12e-02,
-4.020000e-06,7.36e-02,
-4.000000e-06,7.04e-02,
-3.980000e-06,7.20e-02,
-3.960000e-06,7.20e-02,
-3.940000e-06,7.28e-02,
-3.920000e-06,7.20e-02,
-3.900000e-06,7.36e-02,
-3.880000e-06,7.12e-02,
-3.860000e-06,7.36e-02,
-3.840000e-06,7.12e-02,
-3.820000e-06,7.28e-02,
-3.800000e-06,7.04e-02,
-3.780000e-06,7.28e-02,
-3.760000e-06,7.04e-02,
-3.740000e-06,7.20e-02,
-3.720000e-06,7.04e-02,
-3.700000e-06,7.28e-02,
-3.680000e-06,6.96e-02,
-3.660000e-06,7.20e-02,
-3.640000e-06,7.04e-02,
-3.620000e-06,7.20e-02,
-3.600000e-06,6.96e-02,
-3.580000e-06,7.12e-02,
-3.560000e-06,6.96e-02,
-3.540000e-06,7.12e-02,
-3.520000e-06,6.96e-02,
-3.500000e-06,7.12e-02,
-3.480000e-06,6.96e-02,
-3.460000e-06,7.12e-02,
-3.440000e-06,6.96e-02,
-3.420000e-06,7.12e-02,
-3.400000e-06,7.04e-02,
-3.380000e-06,7.12e-02,
-3.360000e-06,7.04e-02,
-3.340000e-06,7.12e-02,
-3.320000e-06,7.04e-02,
-3.300000e-06,7.12e-02,
-3.280000e-06,7.04e-02,
-3.260000e-06,7.20e-02,
-3.240000e-06,7.04e-02,
-3.220000e-06,7.12e-02,
-3.200000e-06,7.04e-02,
-3.180000e-06,7.12e-02,
-3.160000e-06,7.04e-02,
-3.140000e-06,7.12e-02,
-3.120000e-06,7.04e-02,
-3.100000e-06,7.20e-02,
-3.080000e-06,7.04e-02,
-3.060000e-06,7.20e-02,
-3.040000e-06,6.96e-02,
-3.020000e-06,7.20e-02,
-3.000000e-06,6.96e-02,
-2.980000e-06,7.20e-02,
-2.960000e-06,6.96e-02,
-2.940000e-06,7.20e-02,
-2.920000e-06,6.96e-02,
-2.900000e-06,7.20e-02,
-2.880000e-06,6.96e-02,
-2.860000e-06,7.12e-02,
-2.840000e-06,6.96e-02,
-2.820000e-06,7.20e-02,
-2.800000e-06,6.96e-02,
-2.780000e-06,7.12e-02,
-2.760000e-06,7.04e-02,
-2.740000e-06,7.12e-02,
-2.720000e-06,7.04e-02,
-2.700000e-06,7.20e-02,
-2.680000e-06,6.96e-02,
-2.660000e-06,7.20e-02,
-2.640000e-06,6.88e-02,
-2.620000e-06,7.12e-02,
-2.600000e-06,6.88e-02,
-2.580000e-06,6.96e-02,
-2.560000e-06,6.88e-02,
-2.540000e-06,6.96e-02,
-2.520000e-06,6.88e-02,
-2.500000e-06,7.04e-02,
-2.480000e-06,6.88e-02,
-2.460000e-06,7.04e-02,
-2.440000e-06,6.88e-02,
-2.420000e-06,7.04e-02,
-2.400000e-06,6.88e-02,
-2.380000e-06,7.04e-02,
-2.360000e-06,6.88e-02,
-2.340000e-06,7.04e-02,
-2.320000e-06,6.80e-02,
-2.300000e-06,7.04e-02,
-2.280000e-06,6.80e-02,
-2.260000e-06,7.04e-02,
-2.240000e-06,6.88e-02,
-2.220000e-06,7.04e-02,
-2.200000e-06,6.88e-02,
-2.180000e-06,6.96e-02,
-2.160000e-06,6.96e-02,
-2.140000e-06,7.04e-02,
-2.120000e-06,6.88e-02,
-2.100000e-06,7.04e-02,
-2.080000e-06,6.88e-02,
-2.060000e-06,7.04e-02,
-2.040000e-06,6.88e-02,
-2.020000e-06,7.04e-02,
-2.000000e-06,6.88e-02,
-1.980000e-06,7.12e-02,
-1.960000e-06,6.88e-02,
-1.940000e-06,7.04e-02,
-1.920000e-06,6.96e-02,
-1.900000e-06,7.12e-02,
-1.880000e-06,6.88e-02,
-1.860000e-06,7.04e-02,
-1.840000e-06,6.96e-02,
-1.820000e-06,7.12e-02,
-1.800000e-06,6.88e-02,
-1.780000e-06,7.04e-02,
-1.760000e-06,6.96e-02,
-1.740000e-06,6.80e-02,
-1.720000e-06,7.20e-02,
-1.700000e-06,7.68e-02,
-1.680000e-06,6.40e-02,
-1.660000e-06,7.76e-02,
-1.640000e-06,6.24e-02,
-1.620000e-06,7.28e-02,
-1.600000e-06,6.72e-02,
-1.580000e-06,6.96e-02,
-1.560000e-06,7.04e-02,
-1.540000e-06,7.12e-02,
-1.520000e-06,6.88e-02,
-1.500000e-06,7.04e-02,
-1.480000e-06,6.96e-02,
-1.460000e-06,7.12e-02,
-1.440000e-06,6.88e-02,
-1.420000e-06,7.12e-02,
-1.400000e-06,6.88e-02,
-1.380000e-06,7.12e-02,
-1.360000e-06,6.88e-02,
-1.340000e-06,7.20e-02,
-1.320000e-06,6.88e-02,
-1.300000e-06,7.12e-02,
-1.280000e-06,7.04e-02,
-1.260000e-06,7.36e-02,
-1.240000e-06,6.88e-02,
-1.220000e-06,7.28e-02,
-1.200000e-06,7.04e-02,
-1.180000e-06,7.28e-02,
-1.160000e-06,7.04e-02,
-1.140000e-06,7.28e-02,
-1.120000e-06,7.12e-02,
-1.100000e-06,7.28e-02,
-1.080000e-06,7.04e-02,
-1.060000e-06,7.20e-02,
-1.040000e-06,7.04e-02,
-1.020000e-06,7.28e-02,
-1.000000e-06,7.04e-02,
-9.800003e-07,7.28e-02,
-9.600003e-07,7.04e-02,
-9.400003e-07,7.28e-02,
-9.200003e-07,7.04e-02,
-9.000003e-07,7.20e-02,
-8.800003e-07,7.04e-02,
-8.600003e-07,7.20e-02,
-8.400003e-07,7.04e-02,
-8.200003e-07,7.20e-02,
-8.000003e-07,7.04e-02,
-7.800003e-07,7.20e-02,
-7.600003e-07,7.04e-02,
-7.400003e-07,7.20e-02,
-7.200003e-07,7.04e-02,
-7.000003e-07,7.28e-02,
-6.800003e-07,6.96e-02,
-6.600003e-07,7.20e-02,
-6.400003e-07,7.04e-02,
-6.200003e-07,7.28e-02,
-6.000003e-07,6.96e-02,
-5.800003e-07,7.20e-02,
-5.600003e-07,6.88e-02,
-5.400003e-07,7.12e-02,
-5.200003e-07,6.80e-02,
-5.000003e-07,6.96e-02,
-4.800003e-07,6.56e-02,
-4.600003e-07,6.64e-02,
-4.400003e-07,5.92e-02,
-4.200003e-07,6.00e-02,
-4.000003e-07,4.88e-02,
-3.800003e-07,4.96e-02,
-3.600003e-07,3.68e-02,
-3.400003e-07,3.68e-02,
-3.200003e-07,2.48e-02,
-3.000003e-07,2.48e-02,
-2.800003e-07,1.60e-02,
-2.600003e-07,1.60e-02,
-2.400003e-07,1.20e-02,
-2.200003e-07,1.20e-02,
-2.000003e-07,1.12e-02,
-1.800003e-07,1.12e-02,
-1.600003e-07,1.12e-02,
-1.400003e-07,1.12e-02,
-1.200003e-07,1.12e-02,
-1.000003e-07,1.12e-02,
-8.000027e-08,1.12e-02,
-6.000027e-08,1.12e-02,
-4.000028e-08,1.12e-02,
-2.000028e-08,1.12e-02,
-2.753094e-13,1.12e-02,
1.999972e-08,1.12e-02,
3.999972e-08,1.12e-02,
5.999972e-08,1.12e-02,
7.999972e-08,1.12e-02,
9.999972e-08,1.12e-02,
1.199997e-07,1.12e-02,
1.399997e-07,1.12e-02,
1.599997e-07,1.12e-02,
1.799997e-07,1.12e-02,
1.999997e-07,1.12e-02,
2.199997e-07,1.12e-02,
2.399997e-07,1.12e-02,
2.599997e-07,1.12e-02,
2.799997e-07,1.12e-02,
2.999997e-07,1.12e-02,
3.199997e-07,1.12e-02,
3.399997e-07,1.12e-02,
3.599997e-07,1.12e-02,
3.799997e-07,1.12e-02,
3.999997e-07,1.12e-02,
